HotelID,HotelName,star,taRating,reviewsCount,price,locality,country,city,thumbImage,description
715278,The Castello Residency,3,4.0,37,2688,Near Airport,India,Coimbatore,/7152/715278/images/109135842_tn.jpg,"The Castello Residency, Coimbatore, is designed to provide gracious hospitality and unmatched services to the patrons. With a convenient location near the airport, the hotel caters to the detailed needs of patrons. Well-connected to all parts of the city, enjoy a pleasant stay at this resting place.

<b>Location:</b>
The Castello Residency is located at Avinashi road, Sitra. VOC Park and Zoo (Approx. 9km) and ISKCON Coimbatore (Approx. 2km) are the places of attraction near the hotel. ISKCON Coimbatore aims at spreading the science of Krishna consciousness with the help of Bhagavad Gita. Visitors can also catch a glimpse of renowned temples like Marudhamalai Hill temple, Dhyanalinga Yogic Temple and Perur Siva Temple.

Distance from Coimbatore International Airport: 2 km (approx.)
Distance from Coimbatore Junction Railway Station: 14 km (approx.)

<b>Hotel Features:</b>
Experience a hassle free stay at his modern abode. Necessary amenities ensured to the patrons include air conditioning, room service, front desk, travel desk, internet, disable access to all public areas, wheel chair access, non smoking rooms, guest lift to all floors, concierge, parking, security and doctor-on-call. The conference suite, board room and meeting rooms ensure a stress-free stay for seminars and conventions. Guests can avail of banqueting facilities to organise social events. 'KR Cafe' is an ideal venue to enjoy hot beverages, freshly baked cakes, pastries and snacks. 'High Spirits' with an attractive ambience serves premium drinks and liquor with hot snacks while restaurant 'Swadh' specializes in Indian, Chinese, Continental, Chettinad and traditional dishes.

<b>Rooms:</b>
Superior room and deluxe room are the types of accommodations at the hotel. Guests are truly ushered into a world of sophistication and magnificence. Chic decor, classy furnishings and an aura of warmth characterize these air conditioned rooms. Equipped with amenities like air conditioning, flat screen television, safe, and tea/coffee maker, internet access, DVD player, writing desk and telephone, these rooms are apt for a relaxed stay."
715839,Hotel Rithanns,2,3.5,11,1792,Karumathampatti,India,Dead City,/7158/715839/images/t3_20110319031228_tn.jpg,"Hotel Rithanns, Coimbatore, provides a perfect accommodation when visiting the city. With unmatched service and excellent hospitality, the hotel is suited to all types of visitors visiting the second largest metropolitan city after Chennai in the Indian state of Tamil Nadu. 

<b>Location:</b>
Hotel Rithanns is positioned at Four Road, Karumathampatti. It is flanked by popular destinations like Sri Godhandaramar Seetha Devi Temple (Approx. 3km) and Holy Rosary Church (Approx. 3km). Tourists should also plan trips to nearby Dhyanalinga Yogic temple, Marudhamalai Hill temple and Perur Siva temple. Built in the 12th century, the ancient Marudhamalai Hill Temple is dedicated to the Lord Shiva and is surrounded by numerous trees, plants and herbs with hills in the backdrop. 

Distance from Coimbatore International Airport: 18 km (approx.)
Distance from Coimbatore Junction Railway Station: 31 km (approx.)

<b>Hotel Features:</b> 
The hotel aims to lure guests with a wide range of modern facilities. Primary services offered are air conditioning, room service, front desk, travel desk, internet, parking, wheel chair access, non smoking rooms, guest lift to all floors, concierge, security and doctor-on-call. With conference suite, board room and meeting rooms equipped with audio visual equipment, the hotel is an ideal venue to organise seminars and conventions. The banqueting facilities cater to grand and events and parties. 'Cock Pit' air-conditioned bar serves premium drinks and liquor with high quality video and audio systems while restaurant 'Spices' air-conditioned restaurant specializes in South Indian, Chinese, Tandoor and Chettinad dishes. The restaurant also serves Tiffin and thali meals to satiate food cravings.

<b>Rooms:</b>
The room options at the hotel include deluxe A/c rooms and superior A/c room. The rooms are well-appointed with chic furnishings. With a touch of luxury, the rooms extrude sheer charm that make the ambience calming. The rooms come equipped with air conditioning, colour television, safe, writing desk, internet access, bedside panel for lights and telephone."
716657,Corner Stay- Race Course,2,4.5,37,2016,City Centre,India,Coimbatore,/7166/716657/images/Copy_of_Studio_Room-View_1_tn.jpg,"Corner Stay-Race Course, is an ultimate lodging solution for the leisure travelers."
716758,SK Residency,2,4.5,117,1456,Gandhipuram-New Bus Terminal,India,Coimbatore,/7167/716758/images/hggh_tn.jpg,"SK Residency, Coimbatore, offers world class services for a delightful stay. Located in the heart of the city, the hotel is easily accessible from the railway station and bus stand. Indulge in a range of services and modern comforts at this convenient destination.

<b>Location:</b>
SK Residency is located at Nehru Street, Senthil Kumaran Theatre Backside, Ramnaga. Places of interest like Selvampathy Lake (Approx. 5km) and VOC Park and Zoo (Approx. 2km) are located in the vicinity of the hotel. VOC Park and Zoo is among chief amusement centres of Coimbatore. Other hotspots worth exploring include Lord Ganesha Temple, Dhyanalinga Yogic Temple and Monkey Falls.

Distance from Coimbatore International Airport: 10 km (approx.)
Distance from Coimbatore Junction Railway Station: 3 km (approx.)

<b>Hotel Features:</b>
The hotel provides an array of services for a relaxing stay. Essential amenities include air conditioning, room service, front desk, travel desk, internet, guest lift to all floors, parking, security and doctor-on-call. 

<b>Rooms:</b>
Patrons can choose to stay in standard non A/c, standard A/c, deluxe A/c or super deluxe A/c rooms of the hotel. The spacious rooms with elegant furnishings are truly appealing. The in-room amenities include flat screen television, internet access, writing desk and telephone."
717204,Aishwarya Park Hotel,1,1.5,4,950,RS Puram,India,Coimbatore,/7172/717204/images/Room1_tn.jpg,"Aishwarya Park Hotel, Tamil Nadu is a budget hotel that caters to the needs of its guests very well."
720133,Horizon Heights Service Apartment,3,4.0,31,2015,Near Bus Terminal,India,Coimbatore,/7201/720133/images/jiuiu_tn.jpg,"It's a great pleasure that we welcome you to our serviced residence. The Horizon Heights is the World-class Standard Serviced Residence located at the heart of Coimbatore. 
Our aim is to help you and your family a international fine living experience at 
affordable price.
Thankyou for making Horizon Heights your accomodation of choice. we hope that your stay with us will be a comfortable and memorable one."
717184,Blue Stones Service Apartments,2,0.0,0,1456,Avinashi Road,India,Coimbatore,/7171/717184/images/1_tn.jpg,"Blue Stone Service Apartments, Coimbatore, is located in the plush area of the city. With a calm ambience, the accommodation offers well-designed, furnished apartments for a comfortable stay. Whether on business or leisure trip, feel at home with this classic accommodation.

<b>Location:</b>
Blue Stone Service Apartments is located at Kalluri Nagar, Opp. PSG Hospital Main Gate, behind Fun Republic Mall, Peelamedu. Remarkable tourist spots like Lord Ganesha Temple (Approx. 4km) and Singanallur Lake (Approx. 7km) surround the hotel. One of the beautiful landmarks of the city, Singanallur lake is home to 110 species of birds and a railway track connecting Podanur and Irugur passes through this lake. Thoonakkadavu Lake, Perur Patteeswara Swamy Temple and Kovai Kutralam Falls are other interesting places to watch out for.

Distance from Coimbatore International Airport: 5 km (approx.)
Distance from Coimbatore Junction Railway Station: 9 km (approx.)

<b>Hotel Features:</b>
The service apartments are ideal for long stays. Essential amenities include air conditioning, room service, front desk, travel desk, internet, laundry and security. The apartment feature a fully functional kitchen to craft home styled food. The huge dining area is ideal to enjoy meals with families and groups.

<b>Rooms:</b>
Deluxe room and studio apartment are the types of accommodation at the hotel. The homely decor of the rooms has a pleasing ambience. Fitted with amenities like air conditioning, flat screen television, safe, tea/coffee maker, and telephone, these rooms are an abode of comfort."
720718,Jenney Residency,4,3.5,82,4248,Avinashi Road,India,Coimbatore,/7207/720718/images/31757128_tn.jpg,"<p><b>Property Location: </b> With a stay at Jenney Residency  in Coimbatore, you'll be within a 5-minute drive of Codissia Trade Fair Complex and Lotus Eye Hospital and Institute.  This 4-star hotel is 1 mi (1.6 km) from Tidel Park Coimbatore IT SEZ and 1.3 mi (2.1 km) from Kovai Medical Center and Hospital.</p><p><b>Rooms: </b> Make yourself at home in one of the 47 air-conditioned rooms featuring flat-screen televisions. Complimentary wired Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have showers and complimentary toiletries. Conveniences include desks and complimentary newspapers, and housekeeping is provided daily.</p><p><b>Amenities: </b> Be sure to enjoy recreational amenities including a health club and an outdoor pool.</p><p><b>Dining: </b> Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers room service (during limited hours). Quench your thirst with your favorite drink at the bar/lounge. A complimentary breakfast is included.</p><p><b>Business, Other Amenities: </b> Featured amenities include a business center, complimentary newspapers in the lobby, and dry cleaning/laundry services. Free self parking is available onsite.</p>"
717191,Blue Stones Villas,2,4.0,1,1344,Avinashi Road,India,Dead City,/7171/717191/images/029_tn.jpg,""
719861,Hotel Aiba Regency,2,3.5,9,1512,Near Railway Station,India,Coimbatore,/7198/719861/images/gtft_tn.jpg,"Hotel Aiba Regency, Coimbatore, boasts of a prime location in the city. Its proximity to the shopping malls, railway station and commercial hubs makes it well suited for business and leisure tourists. The Racecourse jogging track nearby ensures that one stays fit and healthy. 

<b>Location:</b>
Hotel Aiba Regency is located at Geetha Hall road, Opp. Railway Station. Prime areas of attraction like VOC Park and Zoo (Approx. 2km) and Selvampathy Lake (Approx. 5km) are located nearby the hotel. VOC Park and Zoo is named after famous freedom fighter, and is home to aquatic species, animal life and other playing equipment for children. ISKCON temple, Lord Ganesha temple and Kovai Kutralam Falls are worth-visiting destinations in Coimbatore. 

Distance from Coimbatore International Airport: 14 km (approx.)
Distance from Coimbatore Junction Railway Station: 2 km (approx.)

<b>Hotel Features:</b>
Guests can expect a decent stay with the gracious hospitality of the hotel. The basic features include air conditioning, room service, front desk, travel desk, internet, elevators, laundry, parking, security and doctor-on-call. The conference suite and board room are equipped with state-of-art conference facilities and business services. The roof top restaurant serves a wide range of cuisines, including North Indian, South Indian, Chinese and Tandoori. 

<b>Rooms:</b>
The various room categories at the hotel are standard non A/c, standard A/c and deluxe A/c. Each room is well-appointed with every convenience of modern life making it a home away from home."
720757,Purple Patch Shiva Grand,2,3.5,7,2520,Near Railway Station,India,Dead City,/7207/720757/images/suite_1_tn.jpg,"Offering a unique blend of convenience and warmth, Hotel Shiva Grand, Coimbatore, is one of the most sought after destinations in the city. With its tastefully designed rooms and impeccable personalised services, this hotel is the perfect abode of comfort. The location of the hotel near the vantage points further enhances its desirability.

Location: 
Purple Patch Shiva Grand is located at No,54, Old Post office Road, Near Collector Office. Nearby places to visit from the hotel include Samayapurathu Maariamman temple (Approx. 4.5 km) and Victoria Town Hall (Approx. 2.0 km). Victoria Town Hall is part of the Coimbatore Corporation Administrative Buildings. It was built in 1882 in honor of Queen Victoria with stone and lime mortar. Other hot spots that must not be missed are Kovai Kutralam Falls,Vellingiri Hill temple and Anubhavi Subramaniar temple. 

Distance from Coimbatore Railway Station: Approx. 1.5 km
Distance from Coimbatore International Airport: Approx. 10 km

Hotel Features: 
Purple Patch Shiva Grand makes the stay a convenient one with its range of features like room service, internet, 24-hour front desk support, air conditioning, elevators, parking, travel desk support, 24-hour security, a concierge and a doctor-on- call. 

Rooms: 
Deluxe rooms, executive rooms and suites are the options of accommodation offered to the guests during their stay. The subtle light and decor setting creates the perfect cosy ambience for the stay of the guests. Air conditioning, flat-screen TVs and a phone line are the in-room amenities provided to the guests."
725048,Hotel Royal Chambers,2,4.5,7,2318,Avinashi Road,India,Coimbatore,/7250/725048/images/Copy_of_33709744_tn.jpg,Hotel Royal Chambers offers a fine accommodation to business as well as leisure travellers. Enjoy comfortable stay in cosy rooms and avail decent services.
724897,Hotel KV Residency,2,3.5,12,1232,Gandhipuram-New Bus Terminal,India,Coimbatore,/7248/724897/images/kv_room_1_tn.jpg,"Hotel ""KV Residency"" located in Gandhipuram, Coimbatore is where timeless charm meets modern hospitality. It blends modern style and luxury with classic Indian designs. Hotel ""KV Residency"" offers the discerning business and pleasure traveller an atmosphere of warmth, care and charm. We also offer the finest in meeting accommodations apart from a luxurious in-house cafeteria lounge."
736520,Zone By The Park Coimbatore,4,4.5,577,4884,Avinashi Road,India,Coimbatore,/7365/736520/images/c691ff6e_tn.jpg,"<p><b>Property Location: </b> Located in Coimbatore, Zone By The Park Coimbatore is within a 5-minute drive of Gedee Car Museum and Puliakulam Vinayagar Temple.  This 4-star hotel is 1.9 mi (3.1 km) from PSG College of Technology and 3.8 mi (6.2 km) from Tidel Park Coimbatore IT SEZ.</p><p><b>Rooms: </b> Make yourself at home in one of the 55 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and satellite programming is available for your entertainment. Private bathrooms with showers feature complimentary toiletries and hair dryers. Conveniences include safes and desks, and housekeeping is provided daily.</p><p><b>Amenities: </b> Take advantage of recreation opportunities such as a nightclub, or other amenities including complimentary wireless Internet access and concierge services.</p><p><b>Dining: </b> Enjoy a meal at the restaurant or snacks in the coffee shop/cafe. The hotel also offers 24-hour room service. Quench your thirst with your favorite drink at the bar/lounge. Breakfast is available for a fee.</p><p><b>Business, Other Amenities: </b> Featured amenities include complimentary newspapers in the lobby, dry cleaning/laundry services, and a 24-hour front desk. For a surcharge, guests may use a roundtrip airport shuttle (available 24 hours) and a train station pick-up service.</p>"
733128,Hotel Rennuka,2,0.0,0,900,Near Bus Terminal,India,Coimbatore,/7331/733128/images/hotel-rennuka-img11.v3_tn.jpg,"Hotel Rennuka, Coimbatore, is a budget hotel that offers all the modern amenities at a rate that is easy on the pocket. With its well-appointed rooms and cordial ambience, this hotel offers absolute value for money. This hotel is an ideal destination for guests looking for comfort, convenience and easy accessibility.

<b>Location: </b>
Situated at 1/339, Barathiar Road, New Sidhapudur, Hotel Rennuka enjoys proximity to places like Perur temple (Approx. 6 km), Codissia Complex (Approx. 9 km) and Ayyappan Temple. The holy Ayyappan temple was constructed in 1976 by Sri Dharma Sastha Baktha Jana Sabha, which is similar to the Ayyappan temple in Sabarimala. Therefore, all prayers and ceremonies are replicas of those done at Sabarimala, offering an experience not to be missed by anyone . Guests must also explore the Bhavani Sagar Dam, Kodiveri Dam and Marudhamalai Hill temple during their stay. 

Distance from Coimbatore Bus Stand: Approx. 500 mts
Distance from Coimbatore Railway Station: Approx. 3 km
Distance from Coimbatore International Airport: Approx. 10km

<b>Hotel Features: </b>
Comfort and leisure are ensured by the various facilities provided by the hotel. Parking, internet, 24-hour security and a doctor-on-call are the basic facilities rendered by the hotel.  The in-house restaurant offers a range of fine Indian and Chinese delicacies along with other special meals. 

<b>Rooms: </b>
Guests can choose Standard non A/c rooms and  Standard A/c rooms for accommodation. The rooms are extremely simple but ensure a comfortable stay. The air- conditioned rooms are equipped with amenities like a flat screen television."
739646,Siva Residency,2,4.5,48,1809,Avinashi Road,India,Coimbatore,/7396/739646/images/front_elevation_copy_tn.jpg,"Siva Residency welcomes you to the eternal world of comfort at the heart of the prestigious Coimbatore city. The hotel features original art works & contains very spacious, ventilated rooms which makes you feel that you are in a heaven. The hotel is designed to have separate special rooms allotted for leisure travelers who expect autonomy and for business travelers who feel Royal Experience.


<b>Location: </b>

Siva Residency is located on Avinashi Road, Coimbatore. The city is the fourth largest metropolis in South India and is the administrative capital of Coimbatore district. Places to visit that are proximate to the hotel are Ayyappan Temple and Lourds Church. The pious Lourds Church started its first Sunday devotion from September 1949. People from neighbouring villages and cities gather in hundreds on the first Saturdays for worship. Other famous places to visit include Dhyanalinga Yogic Temple, Infant Jesus Church and Perur Patteeswara Swamy Temple.

Distance from Coimbatore Railway Station: Approx. 10 km
Distance from Coimbatore International Airport: Approx. 3 km

<b>Hotel Features: </b>

Siva Residency constantly keeps altering their services to provide guests with the best during the stay. It is equipped with all the modern amenities required without compromising on quality. Some of the basic amenities offered are ample parking and transportation services. Guests can plan their journey through the travel desk facility provided by the hotel. 

<b>Rooms: </b>

Siva Residency offers a variety of accommodations, including standard rooms and Apartments. All the rooms feature a modern decor, luxurious appeal and a calming ambience. Basic amenities such as LCD television, in-room safe and Wi-Fi access are provided."
739696,Thulasi Rams Service Apartments,2,3.5,7,1680,Avinashi Road,India,Coimbatore,/7396/739696/images/Logo_tn.jpg,"Thulasi Rams Service Apartments, Coimbatore is a well-maintained holiday home which portrays fine furnishings with modest interiors. Rooms with tile flooring have minimal decorations complimented with restrained lightings and simple architecture. Nestled in a safe locality, the service apartment ensures a comfortable and pleasant stay to the guests.

<b>Location</b>
The service apartment is constructed on Kamarajar Road in Peelamedu and has trouble free access to places like Dhyanalinga 43 km (approx.), Perur Pateeswarar Temple 17 km (approx.), Marudamalai 20 km (approx.), Monkey Falls 74 km (approx.), Kovai Kondattam 21 km (approx.) and Black Thunder 48 km (approx.).

Coimbatore International Airport-5 km (approx.) 
Coimbatore Railway Station-9 km (approx.)

<b>Facilities</b>
Facilities offered to the guests include power backup, internet access, laundry, travel arrangements, security and parking. Round the clock power back up ensures continuous flow of electricity without any blackouts. Free high speed internet access keeps guests connected on social networking sites. The dependable laundry services ensure a clean and updated wardrobe. 24x7 security ensures safety to the residents.

<b>Rooms</b>
The neat and clean 7 rooms come in the three categories of Single Bedroom, Double Bedroom and Three Bedroom. Each accommodation is appointed with amenities of television and wardrobe. An attached bath is also available in these rooms."
731633,The Orbis,3,3.5,86,2034,Avinashi Road,India,Coimbatore,/7316/731633/images/105147791_tn.jpg,"Located in the beautiful city of Coimbatore, The Orbis is a boutique hotel with modern conveniences to suit both vacationers and professionals alike. 

Situated within a 1 mile radius are important business centers like the Tidel Park Coimbatore IT SEZ (1.5km) and the Codissia Trade Fair Complex (2km). Tourist attractions near the city include Gass Forest Museum (11 km), Perur Pateeswarar Temple (15 km), Maruthamalai Sri Subrahmanya Swamy Temple (21 km), Kovai Kutralam waterfall (40km) and Monkey Falls (74km). The Orbis offers 48 suites and deluxe rooms with thoughtfully designed interiors and vibrant themes. A host of amenities like free internet access, satellite television, 24 hours room service, herbal toiletries surely live up to the hotel's motto of 'Passion for Hospitality'.
 
The sophisticated yet casual multi-cuisine Restaurant Dewz features scrumptious buffets and fancy a-la-carte options which have a range of lip-smacking delicacies. Whipping up some amazing concoctions Pitstop - The Bar never lets your spirits down."
731960,Sabari Fine Stay,3,3.5,39,2950,City Centre,India,Dead City,/7319/731960/images/IMG-20150815-WA0012_tn.jpg,"Sabari Fine Stay, Coimbatore is a fine business hotel located in the heart of the city. Various social and corporate gatherings come to life with the hotel's banqueting and conference facilities. With its tastefully designed rooms and the truly cordial ambience, this hotel is the perfect abode of comfort.

Sabari Fine Stay stands on the Race Course Road, Near Income Tax Office close to the railway station. Places of interest like the Ram Temple and VOC Park and Zoo surround the hotel. The Infant Jesus Shrine, famous for the devotional Novena prayers and Sri Saradambal temple, an ancient temple dedicated to Goddess Saradambal , the Divinity of Knowledge, are places of must visit while in the city. Other places to be explored are Kasthuri Sreenivasan Trust Art Gallery & Textile Museum and Gass Forest Museum.

Distance from Coimbatore Railway station: Approx. 2 km
Distance from Coimbatore International Airport: Approx. 8 km

<b>Hotel Features: </b>
With its vast conference hall and banqueting facilities, this hotel is an ideal destination for social and corporate gatherings. Internet, laundry, parking, travel desk, doctor on call and concierge are amongst the basic services ensured. The eclectic range of dining experiences unleashed by the hotel is sure to attract gourmet-lovers. Moti Mahal, the restaurant of the hotel which offers tandoor dishes serves authentic flavors to the guest with the most exquisite and delicious delicacies of the cuisine.

<b>Rooms: </b>
The wide range of accommodation options offered by the hotel include Standard rooms, Deluxe rooms and Club rooms. These beautifully appointed rooms usher guests into an abode of comfort and elegance. Fitted with a range of utilities such as satellite TV, safe, temp control and telephone, these rooms showcase an ambience of warmth.
"
726383,Hotel Le Grand,3,4.5,422,2391,Near Bus Terminal,India,Coimbatore,/7263/726383/images/0001a_tn.jpg,"Nestled amidst the beautiful lush green landscape, this laid-back hotel provides you with all the desired luxuries in the world which make your stay an exceptional experience as it is equipped with all the comforts to spoil you. The rooms of the hotel are well-crafted and offer magnificent class in terms of modern comfort with all the modern amenities.
 
The tourist attractions such as Black Thunder water theme park, Maruthamalai, Dhyanalinga, Kovai Kutralam, Perur Pateeswarar Temple, Monkey Falls and Siruvani Waterfalls, and so many others are located in close proximity to the hotel. The on-site restaurant offers mouth-watering delicacies from local and regional cuisine. Just relax and unwind in the hotel's in-house coffee shop over a cup of freshly brewed coffee or tea accompanied by freshly seared light snacks and refreshments. The hotel offers services like doctor on call, laundry service and parking."
743830,Annamalai Hotel,2,2.0,2,850,City Centre,India,Dead City,/7438/743830/images/Anna_Ac_tn.jpg,""
741260,Apple Park,3,4.5,98,2575,Gandhipuram-New Bus Terminal,India,Coimbatore,/7412/741260/images/43674624_tn.jpg,"Hotel Apple Park, Coimbatore is the perfect place for the person in search of a luxurious hotel with 3 star facilities. Guests stepping into the luxury rooms are guaranteed all the latest modern conveniences and services more in an unrivalled satisfying way, making it all an awe-inspiring experience.

<b>Location</b>
Set right in the Gandhipuram area which is the heart of the cosmopolitan city of Coimbatore, Hotel Apple Park is one of the best hotels in the city. Some close proximities are Marudhamalai Hill temple 16km (approx.), Dhyanalinga Yogic Temple 36km (approx.), Velliangiri Mountains 43km (approx.), Perur Siva Temple 10km (approx.), VOC Park and Zoo 3km (approx.), Bear's Cave 76km (approx.) and Eachanari Vinayagar Temple 13km (approx.).

Coimbatore Airport 13 km approx.
Coimbatore Junction 3 km approx.
Bus Stand Najundapuram 1 km approx.
 
<b>Facilities</b>
The property offers wide range of facilities which includes rooftop restaurant, conference hall, business centre, 24 hours check-in & check-out, garden, travel desk, car parking and doctor on call. Grab a mouthful to eat a delectable dishes at hotels well pleasant rooftop restaurant. Conference hall is featured and is equipped with all necessary modern tools. Travel desk is featured in the hotel to succor guests in travel related services. Visitors can keep their vehicles securely at the spacious car parking area.

<b>Rooms</b>
Hotel offers 28 luxurious rooms that are divided into four sets i.e. Apple Standard Non/AC, Apple Comfort, Apple Executive and Apple Suit. All the rooms are decorated with lavishly designed modern interiors. They are equipped with electronic safe, LED TV with satellite channels, Wi-Fi access, room service, coffee/tea maker, telephone and refrigerators. Private bathroom is available with all the comforts."
741266,Ananyas Nest,2,4.5,198,2127,Sai Baba Colony,India,Coimbatore,/7412/741266/images/main_slider_tn.jpg,"Ananyas Nest, Coimbatore is a wonderful boutique hotel with an impressive look. Its modernly designed glassy architecture yanks hefty crowd and becomes the eye-catcher for every visitor. The skilled and dedicated personnel of the hotel always strive to offer a memorable stay to the visitors. 

<b>Location</b>
The property is purposefully sited in the mid of the city. Close destinations are listed as Marudhamalai Hill temple 14km (approx.), Dhyanalinga Yogic Temple 35km (approx.), Velliangiri Mountains 41km (approx.), Perur Siva Temple 9km (approx.), VOC Park and Zoo 3km (approx.), Bear's Cave 78km (approx.) and Eachanari Vinayagar Temple 14km (approx.).

Coimbatore Airport 14km approx.
Coimbatore Junction 12km approx.
Coimbatore North Bus Stand 2km approx.

<b>Facilities</b>
The hotel is endorsing some exclusive range of facilities like Restaurants, Clubs, Conference Halls, Medical facilities.  Restaurant is a place where guests can relish their evenings ascertaining the savor of authentic or international cuisine. Club houses are available with various recreational activities. This hotel has spacious conference halls designed elegantly with modern infrastructure for conducting business meetings and social parties. 

<b>Rooms</b>
Ananyas Nest is an abode to chic rooms grouped into two categories of Compact Rooms and Comfort Rooms. The rooms are chicly festooned with Italian marble flooring, classy wooden furnishings and interiors. All rooms have been carefully designed to evoke a style featuring Air Conditioner, Wi-Fi connectivity, Television, Telephone, Lounge Chair and Almirah. The spacious marble bathroom includes modern amenities with shower."
744060,Hotel Vishnu Priya,2,3.0,6,1232,Near Bus Terminal,India,Coimbatore,/7440/744060/images/hotel-vishnu-priya-coimbatore-hotel-vishnu-priya-28613654srp_tn.jpg,"HOTEL VISHNU PRIYA Welcomes you to the external world of comfort at the heart of the prestigious Coimbatore city.

It's a premier Business Class Hotel in Coimbatore, which offers it's guests. The highest degree of convenience and comfort with a host of facilites.

The Hotel has beautifully furnished rooms with in-house Restaurant, Permit room, 24hrs Room service. TV, Laundry, covered Car Parking/Two Wheeler parking and Doctor on call.

Our Hotel is located near Central Bus Stand; just 2 km away from the Railway Station and the Airport 20 mints drive away.

We avail to serve you better

Serve the best"
744148,Park Royal Inn,2,4.5,27,1624,Mettupalayam Road,India,Coimbatore,/7441/744148/images/images_tn.jpg,"Park Royal Inn, Coimbatore, is a budget hotel that offers all the modern amenities at a rate that is easy on the pocket. With its well-appointed rooms and cordial ambience, this hotel offers absolute value for money. This hotel is an ideal destination for guests looking for comfort, convenience and easy accessibility.

Location: 
Situated at Palakkad Main Road, Park Royal Inn enjoys proximity to places like Perumal temple and Ayyappa temple. The holy Ayyappan temple was constructed in 1976 by Sri Dharma Sastha Baktha Jana Sabha, which is similar to the Ayyappan temple in Sabarimala. Therefore, all prayers and ceremonies are replicas of those done at Sabarimala, offering an experience not to be missed by anyone . Guests must also explore the Bhavani Sagar Dam, Kodiveri Dam and Marudhamalai Hill temple during their stay.

Distance from Coimbatore Railway Station: Approx. 5 km
Distance from Coimbatore International Airport: Approx. 15 km

Hotel Features: 
Comfort and leisure are ensured by the various facilities provided by the hotel. Parking, internet, 24-hour security and a doctor-on-call are the basic facilities rendered by the hotel. The adjacent restaurant offers a range of fine North Indian and South Indian dishes along with other special meals.

Rooms: 
Guests can choose Premium rooms for accommodation. The rooms are extremely simple but ensure a comfortable stay. The rooms are equipped with amenities like a colour television and a phone line."
745290,Hotel Vels Grand Inn,2,3.5,12,2705,Near Bus Terminal,India,Dead City,/7452/745290/images/vels_comfort_tn.jpg,"Vel's Grand Inn hotel in India is strategically located heart of the city near GP Signal, Coimbatore, Tamilnadu, India. Vel's Grand Inn hotel maintains 22 rooms with 24hr service. Corporate travellers are provided with five different types of boardroom to meet every business expectations. There is also spacious parking space where guests can park their private vehicles.


<b>Location</b>
The property is purposefully sited in the mid of the city. Close destinations are listed as Marudhamalai Hill temple, Dhyanalinga Yogic Temple, Velliangiri Mountains, Perur Siva Temple, VOC Park and Zoo, Bear's Cave and Eachanari Vinayagar Temple.

Coimbatore Airport 7 km approx.
Coimbatore Junction 3 km approx.
Coimbatore North Bus Stand 1 km approx.

<b>Facilities</b>
The hotel is endorsing some exclusive range of facilities like Restaurants, Conference Halls, Medical facilities.  Restaurant is a place where guests can relish their evenings ascertaining the savor of authentic or international cuisine. This hotel has spacious conference halls designed elegantly with modern infrastructure for conducting business meetings and social parties.

<b>Rooms</b>
Vel's Grand Inn is an abode to rooms grouped into categories of Compact Rooms, King and Queen Rooms. All rooms have been carefully designed to evoke a style featuring Air Conditioner, Wi-Fi connectivity, Television, Telephone and Almirah. The spacious marble bathroom includes modern amenities with shower. "
744282,OYO 9659 Hotel RR Grand,2,0.0,0,1288,Mettupalayam Road,India,Coimbatore,/7442/744282/images/result_view_tn.jpg,"<p><b>Property Location: </b> When you stay at OYO 9659 Hotel RR Grand in Coimbatore, you'll be 11 minutes by car from Tamil Nadu Agricultural University.  This hotel is 5.8 mi (9.4 km) from Gedee Car Museum and 6.4 mi (10.3 km) from Puliakulam Vinayagar Temple.</p><p><b>Rooms: </b> Make yourself at home in one of the 20 air-conditioned rooms featuring flat-screen televisions. Complimentary wireless Internet access keeps you connected, and cable programming is available for your entertainment. Bathrooms have bathtubs or showers and complimentary toiletries.</p><p><b>Dining: </b> A complimentary continental breakfast is included.</p><p><b>Business, Other Amenities: </b> Free self parking is available onsite.</p>"
744542,Hotel Centre Park,2,4.0,9,2016,Gandhipuram-New Bus Terminal,India,Coimbatore,/7445/744542/images/centre_result_tn.jpg,""
744490,Hotel The Fortune,3,4.5,53,2464,Gandhipuram-New Bus Terminal,India,Coimbatore,/7444/744490/images/132935053_tn.jpg,"Coimbatore known as Manchester of South India, also one of the most prominent industrial hubs of Tamil Nadu. Hotel The Fortune, located in the heart of the City in the locale of Ramnagar, just off Nanjappa Road, 2 kms from the railway station and 12 kms from the airport and walkable distance from the bus terminus. Its close proximity to shopping malls and Commercial establishments makes the stay very pleasant and truly memorable. Coimbatore offers an eclectic mix of nearby hilly resorts, water reservoirs, dams, heritage buildings and is a modern, vibrant centre for commerce and industry.
An oasis of warmth and soothing environs, Hotel The Fortune, Coimbatore welcomes you with its elegant, low-rise design spread over sufficient space of verdant ambience. With 36 well furnished rooms and suites, tastefully appointed in muted and earthy tones, combined with handcrafted furniture and convenient amenities, are designed to make you feel at home."
